PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
205, 1292878417, 0.73196185, 0.6354418, 0.17073521, 0.17690434, 0.0353431, -0.20319295, 1.4472075, 0
206, 1292895084, 0.73082435, 0.6366397, 0.1649157, 0.18272611, -0.05434796, -0.08415174, 1.2317181, 0
207, 1292911751, 0.7288523, 0.63868684, 0.15839316, 0.18911709, 0.03070051, -0.17590201, 1.9273491, 0
208, 1292928418, 0.7274967, 0.63982606, 0.15113243, 0.1962913, 0.0017423952, -0.20995958, 2.3587885, 0
209, 1292945085, 0.72714204, 0.63960946, 0.1429751, 0.2042608, 0.09518914, -0.20656575, 1.8064156, 0
210, 1292961752, 0.72711414, 0.6388739, 0.1341688, 0.21247174, 0.087980956, -0.25422767, 1.3243303, 0
211, 1292978419, 0.7279031, 0.6369577, 0.1247183, 0.22110511, -0.14109243, -0.17671381, 1.5777054, 0
212, 1292995086, 0.7296352, 0.633531, 0.11453165, 0.2305505, -0.37967005, -0.19774817, 1.5756493, 0
213, 1293011753, 0.73140746, 0.6295961, 0.10372817, 0.24060857, -0.4725929, -0.17037275, 0.91389465, 0
214, 1293028420, 0.7317234, 0.62687886, 0.09267388, 0.2510286, -0.38825235, -0.25483873, 0.735919, 0
215, 1293045087, 0.7311142, 0.6248197, 0.08126526, 0.261665, -0.32094327, -0.35042807, 1.0554476, 0
216, 1293061754, 0.7308485, 0.62188244, 0.069248945, 0.2726307, -0.2604383, -0.40110114, 0.9714184, 0
217, 1293078421, 0.7305526, 0.6185452, 0.05688704, 0.28365242, -0.39174244, -0.18533516, 0.36938286, 0
218, 1293095088, 0.7295772, 0.61557764, 0.044398103, 0.29463592, -0.59327257, -0.27037647, 0.23565483, 0
219, 1293111755, 0.7279435, 0.61282337, 0.0316062, 0.3058544, -0.79030865, -0.32517424, 0.373024, 0
220, 1293128422, 0.72595185, 0.60992515, 0.018362915, 0.31725097, -0.8306701, -0.3148229, 0.25650883, 0
221, 1293145089, 0.72361726, 0.6068833, 0.0047220006, 0.32870743, -0.7102424, -0.32023907, 0.08327198, 0
222, 1293161756, 0.72079504, 0.6038275, -0.009130944, 0.3402408, -0.72896904, -0.22909005, 0.07005596, 0
223, 1293178423, 0.718022, 0.60010725, -0.023410982, 0.35180625, -0.7721611, -0.22542801, 0.0074510574, 0
224, 1293195090, 0.7151349, 0.59582686, -0.038044922, 0.36349016, -0.8124581, -0.28927314, -0.17691612, 0
225, 1293211757, 0.7122012, 0.5908531, -0.053066183, 0.37529513, -0.6456424, -0.25057814, -0.46366787, 0
226, 1293228424, 0.7083566, 0.5863247, -0.06780128, 0.3871142, -0.6221387, -0.18601196, -0.49316597, 0
227, 1293245091, 0.70393485, 0.5818263, -0.08219269, 0.3989967, -0.68806434, -0.40417737, -0.40503883, 0
228, 1293261758, 0.6996942, 0.5765684, -0.09700952, 0.41059262, -0.2477712, -0.33838564, -0.91340065, 0
229, 1293278425, 0.694546, 0.57190794, -0.111214265, 0.4220884, 0.08966295, -0.23721206, -1.0045509, 0
230, 1293295092, 0.68986946, 0.56643474, -0.12547149, 0.43299988, 0.1309506, -0.022667566, -0.9801655, 0
231, 1293311759, 0.68544424, 0.5603748, -0.13950771, 0.44349065, 0.29511562, -0.03015838, -1.2281332, 0
232, 1293328426, 0.6809977, 0.55421007, -0.1531635, 0.45346907, 0.44618806, 0.04578462, -1.46348, 0
233, 1293345093, 0.6759862, 0.5487254, -0.16585344, 0.46307206, 0.3507698, -0.1372213, -1.3049488, 0
234, 1293361760, 0.67036533, 0.54367113, -0.17758496, 0.47275347, 0.24113326, -0.18347754, -1.1689806, 0
235, 1293378427, 0.6650303, 0.5380985, -0.18951145, 0.4819441, 0.8967246, -0.0549596, -1.341259, 0
236, 1293395094, 0.6577888, 0.5349213, -0.19904265, 0.49148276, 0.36115515, -0.18602447, -1.0552254, 0
237, 1293411761, 0.65199584, 0.5298367, -0.20958877, 0.5002471, 0.11224206, -0.14751475, -0.9678364, 0
238, 1293428428, 0.64648825, 0.52416295, -0.22042426, 0.5086449, 0.5923316, -0.28225327, -1.1195316, 0
239, 1293445095, 0.6408811, 0.51884407, -0.23056777, 0.51663387, 0.46503872, 0.0013162678, -1.1251345, 0
240, 1293461762, 0.6357885, 0.5131076, -0.240814, 0.5239299, 0.3070258, -0.2239526, -0.91458225, 0
241, 1293478429, 0.6298054, 0.50827855, -0.24975096, 0.53162265, -0.14695385, -0.30821878, -0.8717203, 0
242, 1293495096, 0.6248493, 0.5020264, -0.25983828, 0.5385324, 0.727998, 0.010657322, -0.8729563, 0
243, 1293511763, 0.6176099, 0.49857578, -0.26698884, 0.5465322, 0.77821153, 0.21375953, -0.9848213, 0
244, 1293528430, 0.60990334, 0.49564394, -0.27325886, 0.5546934, -0.26504424, 0.051720675, -0.8006954, 0
245, 1293545097, 0.6031198, 0.49112514, -0.28088447, 0.5622693, 0.026379893, -0.20039837, -0.546813, 0
246, 1293561764, 0.5958594, 0.4869752, -0.28767765, 0.5701302, 0.005399626, -0.012124907, -0.6234846, 0
247, 1293578431, 0.5885699, 0.482786, -0.29428267, 0.5778415, -0.7418849, -0.055985972, -0.6683521, 0
248, 1293595098, 0.58083165, 0.47821024, -0.30101725, 0.5859507, -1.2971541, -0.44454893, -0.5398855, 0
249, 1293611765, 0.57265383, 0.47290635, -0.30805936, 0.5945811, -1.3999921, -0.21015067, -0.47364712, 0
250, 1293628432, 0.5651767, 0.4657565, -0.3168812, 0.6026878, -0.11323815, -0.23445213, -0.17275429, 0
251, 1293645099, 0.55730534, 0.4584535, -0.3255507, 0.61094046, 1.1093895, 0.16350129, -0.22576523, 0
252, 1293661766, 0.54985297, 0.45123187, -0.33379087, 0.6185753, 2.0102491, 0.1274102, -0.18896198, 0
253, 1293678433, 0.5425065, 0.4446827, -0.34095207, 0.62585616, 2.6948068, 0.2592996, -0.3229618, 0
254, 1293695100, 0.53542954, 0.43925095, -0.34651598, 0.6326932, 3.0756295, 0.11899215, -0.33235645, 0
255, 1293711767, 0.5289134, 0.43502316, -0.35048345, 0.63887954, 3.065072, -0.09682749, -0.21763897, 0
256, 1293728434, 0.5241385, 0.43092272, -0.35416284, 0.64354724, 3.395634, -0.03131394, 0.0569582, 0
257, 1293745101, 0.52075005, 0.42734426, -0.35715985, 0.64701885, 3.6545596, 0.069275044, 0.054634094, 0
258, 1293761768, 0.5184544, 0.42453358, -0.3597881, 0.64925253, 3.6191907, -0.059794746, 0.14501, 0
259, 1293778435, 0.5172985, 0.4225022, -0.36186078, 0.65034693, 3.4984806, 0.09435007, 0.29645443, 0
260, 1293795102, 0.51688856, 0.4217284, -0.36254868, 0.6507918, 3.2302344, 0.10698559, 0.29093933, 0
261, 1293811769, 0.5174104, 0.4218322, -0.36234674, 0.6504221, 3.1376579, 0.22844845, 0.2582245, 0
262, 1293828436, 0.51843196, 0.42316875, -0.36087546, 0.64955795, 2.7296739, 0.20377274, 0.15213203, 0
263, 1293845103, 0.52014637, 0.42512906, -0.3589033, 0.64799833, 2.223688, 0.14637204, 0.14921951, 0
264, 1293861770, 0.5227634, 0.42739534, -0.35660547, 0.64566576, 1.9887128, 0.3021933, -0.009262085, 0
265, 1293878437, 0.52554023, 0.43048003, -0.35328028, 0.6431856, 1.4727316, 0.23398097, -0.21530628, 0
266, 1293895104, 0.5288221, 0.4334772, -0.3501442, 0.64019054, 1.024939, 0.16557772, -0.07278919, 0
267, 1293911771, 0.5328279, 0.43606865, -0.34714922, 0.63673085, 1.0946863, 0.25770262, 0.011455536, 0
268, 1293928438, 0.53710973, 0.43869615, -0.3439479, 0.63305515, 1.2462035, 0.13007404, -0.12344074, 0
269, 1293945105, 0.54153866, 0.44160637, -0.34044504, 0.62914, 1.0873437, 0.09020826, -0.1830082, 0
270, 1293961772, 0.5462863, 0.4445761, -0.33673346, 0.62492746, 0.76003265, 0.0024228804, -0.09790039, 0
271, 1293978439, 0.5515477, 0.44723538, -0.33308712, 0.6203457, 0.6995297, 0.03699609, -0.12874317, 0
272, 1293995106, 0.55663913, 0.45017228, -0.3288014, 0.6159446, 0.6274868, 0.025653252, -0.18963337, 0
273, 1294011773, 0.5618729, 0.45299724, -0.32458043, 0.6113427, 0.6850006, -0.17835596, -0.035520554, 0
274, 1294028440, 0.5671412, 0.45585924, -0.32004035, 0.60672694, 0.9050758, -0.045270313, -0.046025276, 0
275, 1294045107, 0.5716305, 0.45976156, -0.314359, 0.60252506, 0.78359014, -0.14330712, -0.16208553, 0
276, 1294061774, 0.57590705, 0.46400934, -0.3084481, 0.5982361, 0.61767024, -0.2924953, -0.037817, 0
277, 1294078441, 0.5800873, 0.4683854, -0.30246988, 0.5938232, 0.5130031, -0.39502898, -0.07448006, 0
278, 1294095108, 0.58444685, 0.47275743, -0.2966893, 0.5889804, 0.28803667, -0.45952117, -0.21785355, 0
279, 1294111775, 0.58858794, 0.47727257, -0.29086766, 0.5840986, -0.18150514, -0.5136922, -0.1736927, 0
280, 1294128442, 0.59360147, 0.48050693, -0.28624806, 0.5786298, 0.11433951, -0.16731979, -0.06441116, 0
281, 1294145109, 0.59831506, 0.48390424, -0.28133756, 0.5733282, 0.4428404, -0.084611274, -0.13778019, 0
282, 1294161776, 0.6032695, 0.4870259, -0.27659494, 0.56777376, 0.6881859, -0.08511172, -0.158185, 0
283, 1294178443, 0.607927, 0.4906134, -0.27121028, 0.56228846, 0.44926283, -0.30709496, -0.2602148, 0
284, 1294195110, 0.6129946, 0.493877, -0.26594928, 0.5564121, 0.23940507, -0.35967883, -0.31242085, 0
285, 1294211777, 0.6180833, 0.49712387, -0.26065797, 0.55036205, 0.36397877, -0.21986857, -0.43905926, 0
286, 1294228444, 0.62280583, 0.50078785, -0.2548386, 0.5444097, 0.21793777, -0.2297199, -0.36366463, 0
287, 1294245111, 0.62764543, 0.50417197, -0.24904008, 0.53837806, 0.15611821, -0.08826839, -0.3279314, 0
288, 1294261778, 0.63218313, 0.5077039, -0.24303353, 0.5324624, -0.015676305, -0.20704229, -0.345973, 0
289, 1294278445, 0.6365021, 0.51120245, -0.23699011, 0.52666205, -0.009514164, -0.25088257, -0.15540409, 0
290, 1294295112, 0.640905, 0.51444376, -0.23099609, 0.5207968, 0.46119362, -0.17054017, -0.19774628, 0
291, 1294311779, 0.64500254, 0.51812196, -0.22439662, 0.51494426, 0.7994124, -0.047167268, -0.36627674, 0
292, 1294328446, 0.64892274, 0.5221222, -0.21732467, 0.5089771, 0.889524, -0.0032199277, -0.48232841, 0
293, 1294345113, 0.65263253, 0.5266381, -0.20970282, 0.50274056, 0.43809488, -0.17105357, -0.6043625, 0
294, 1294361780, 0.6561824, 0.53140306, -0.20177059, 0.4963105, -0.3432294, -0.5530909, -0.3188238, 0
295, 1294378447, 0.660798, 0.53451455, -0.19512, 0.48945734, 0.15850589, -0.32746348, -0.25352573, 0
296, 1294395114, 0.6651003, 0.53802776, -0.18789877, 0.4825577, 0.68823236, -0.028811714, -0.5940666, 0
297, 1294411781, 0.6691647, 0.5419381, -0.1802321, 0.47543484, 0.8356158, -0.029391283, -0.573266, 0
298, 1294428448, 0.6732693, 0.54595643, -0.17203765, 0.46802077, 0.7350174, -0.023771496, -0.58922863, 0
299, 1294445115, 0.67741716, 0.55012596, -0.16337907, 0.46019018, 0.34338227, -0.18383941, -0.7027874, 0
300, 1294461782, 0.6812477, 0.55446833, -0.15438932, 0.4523611, -0.0020195513, -0.19627321, -0.60050964, 0
301, 1294478449, 0.68521315, 0.558245, -0.14563762, 0.44456184, 0.11448266, 0.006032391, -0.60517406, 0
302, 1294495116, 0.688887, 0.56220084, -0.13648681, 0.43673393, 0.15324165, 0.028256508, -0.54818726, 0
303, 1294511783, 0.69250184, 0.5660711, -0.1271084, 0.42877543, -0.038149137, 0.077933155, -0.5081072, 0
304, 1294528450, 0.6961495, 0.56977594, -0.117574796, 0.42060375, -0.17632759, -0.024958797, -0.37760258, 0
305, 1294545117, 0.6994169, 0.5735539, -0.107706696, 0.4126153, -0.3969507, -0.058223784, -0.31767464, 0
306, 1294561784, 0.7030231, 0.57645905, -0.09837626, 0.40469232, -0.10359507, -0.07526083, -0.44255447, 0
307, 1294578451, 0.70591044, 0.57991594, -0.08868837, 0.3968909, 0.085082054, -0.0585823, -0.40393066, 0
308, 1294595118, 0.70927703, 0.58262724, -0.07917518, 0.38884827, 0.29891118, -0.07748568, -0.32187843, 0
309, 1294611785, 0.712744, 0.58517075, -0.06943285, 0.3804609, 0.27463904, -0.10602605, -0.4724264, 0
310, 1294628452, 0.71591175, 0.58801067, -0.059167434, 0.37177026, -0.24974321, -0.24904394, -0.2502737, 0
311, 1294645119, 0.7190195, 0.5905516, -0.049068075, 0.36311448, -0.43459153, -0.251111, -0.20089817, 0
312, 1294661786, 0.7218749, 0.59294504, -0.03916344, 0.35465387, 4.262951E-4, 0.024051782, -0.47742653, 0
313, 1294678453, 0.72402966, 0.5958929, -0.0287291, 0.34621888, 0.10954451, 0.13684045, -0.49237156, 0
314, 1294695120, 0.72602504, 0.59882057, -0.017993959, 0.33760613, -0.07960986, -0.067698054, -0.11945057, 0
315, 1294711787, 0.72857815, 0.60080177, -0.0075159944, 0.3288688, -0.0038209818, -0.23943333, -0.028065681, 0
316, 1294728454, 0.73100036, 0.60261714, 0.003160445, 0.32012677, 0.07196006, -0.013353558, -0.27705956, 0
317, 1294745121, 0.7324211, 0.60526145, 0.014513194, 0.3114603, -0.2899757, 0.20629352, -0.23756504, 0
318, 1294761788, 0.73292345, 0.6085237, 0.02612554, 0.3030509, -0.418792, 0.048365522, 0.03596878, 0
319, 1294778455, 0.7332205, 0.61162555, 0.037533417, 0.2947767, -0.3153324, -0.120086804, 0.24771118, 0
320, 1294795122, 0.7335956, 0.61432695, 0.048547488, 0.28650188, -0.2757802, -0.45519352, 0.7071867, 0
321, 1294811789, 0.7346183, 0.6159822, 0.058869652, 0.27827385, -0.078001104, -0.5077642, 0.8823576, 0
322, 1294828456, 0.7361796, 0.61669517, 0.06888688, 0.27015075, 0.017667973, -0.079317145, 0.4904585, 0
323, 1294845123, 0.73663056, 0.6183182, 0.079198964, 0.26227042, -0.25446007, -0.066475436, 0.3678522, 0
324, 1294861790, 0.7362301, 0.6206385, 0.08930809, 0.25455302, -0.4455395, -0.23287278, 0.66973495, 0
325, 1294878457, 0.73613447, 0.62237144, 0.09853221, 0.2470857, -0.21925364, -0.63289887, 0.8822346, 0
326, 1294895124, 0.7371095, 0.6227929, 0.10676647, 0.23958224, 0.12845686, -0.6072744, 0.50990677, 0
327, 1294911791, 0.73801374, 0.6231769, 0.11485949, 0.23193513, 0.040533014, -0.37643293, 0.34342957, 0
328, 1294928458, 0.7388515, 0.62344444, 0.12269354, 0.22441475, 0.24611208, -0.17678355, -0.06688404, 0
329, 1294945125, 0.73867047, 0.62473565, 0.1309322, 0.21662936, 0.26457012, 0.006779595, -0.7495127, 0
330, 1294961792, 0.7361191, 0.6285786, 0.14007476, 0.20831874, -0.28179464, -0.17853321, 0.10955429, 0
331, 1294978459, 0.7348145, 0.63077617, 0.14825657, 0.20047265, -0.26682374, -0.43311536, 0.31439114, 0
332, 1294995126, 0.7340567, 0.6321963, 0.15609403, 0.19267407, -0.33104682, -0.34213665, -0.14657784, 0
333, 1295011793, 0.73397577, 0.63271695, 0.16359784, 0.18489128, -0.23825811, -0.44518954, -0.2518444, 0
334, 1295028460, 0.73507535, 0.63172406, 0.17090037, 0.17715003, -0.00715912, -0.43592358, -0.6747265, 0
335, 1295045127, 0.73648995, 0.6301578, 0.1787207, 0.16894534, 0.051729057, -0.5199385, -0.8684149, 0
336, 1295061794, 0.73726934, 0.62925303, 0.18709026, 0.15959926, 0.011200905, -0.23531891, -0.12549019, 0
337, 1295078461, 0.7310955, 0.6395509, 0.19135778, 0.14091241, -1.3278109, -0.36794525, 17.455282, 0
338, 1295095128, 0.7271271, 0.6411577, 0.1918871, 0.15291378, 5.3575664, 0.9380249, 18.824322, 0
339, 1295111795, 0.75490975, 0.60787046, 0.18378115, 0.16379674, -2.2058194, 1.1340024, -5.8689356, 0
340, 1295128462, 0.74716765, 0.6172782, 0.18489107, 0.16286026, -0.8789487, -0.45486715, -9.197354, 0
341, 1295145129, 0.73936564, 0.62637675, 0.18743436, 0.16080765, 1.2840091, -0.4149127, -5.053237, 0
342, 1295161796, 0.7319472, 0.6351276, 0.19003807, 0.15732773, 0.3374222, -0.43672016, 0.70006084, 0
343, 1295178463, 0.73649037, 0.63006675, 0.19033414, 0.15611216, 0.5542321, -0.64890146, 1.8816824, 0
344, 1295195130, 0.7403778, 0.62598026, 0.18922257, 0.15551281, -0.20947723, 0.110178925, 1.4610615, 0
345, 1295211797, 0.7394682, 0.6270388, 0.18919447, 0.15561011, 0.11482285, 0.9379636, 2.5349016, 0
346, 1295228464, 0.73852015, 0.62791896, 0.18858868, 0.15729077, 0.45419732, 0.7733749, 0.6579008, 0
347, 1295245131, 0.7349362, 0.6319643, 0.18848455, 0.15799858, 0.6570063, -0.1244757, -0.5607786, 0
348, 1295261798, 0.7308279, 0.6367597, 0.18806475, 0.15830135, 0.5375207, -0.52236724, 1.0938654, 0
349, 1295278465, 0.72958475, 0.63839597, 0.18617977, 0.15966855, 0.15615353, -0.46888012, 2.6703682, 0
350, 1295295132, 0.73016953, 0.6380181, 0.18289578, 0.16228007, -0.32040516, -0.20876423, 2.5032787, 0
351, 1295311799, 0.7301638, 0.6383513, 0.1783547, 0.16600657, -0.41304892, 0.11171133, 1.9022837, 0
352, 1295328466, 0.72815096, 0.64080036, 0.17330891, 0.17069072, -0.24920052, 0.07382856, 1.9441147, 0
353, 1295345133, 0.72540396, 0.64392436, 0.16748172, 0.17635402, -0.060024403, -0.05985498, 2.3063698, 0
354, 1295361800, 0.72356904, 0.6457897, 0.16078073, 0.18317546, 0.053451225, -0.06992916, 2.1851282, 0
355, 1295378467, 0.7223637, 0.6467458, 0.15344569, 0.19069684, -0.13388069, 0.03509511, 2.1047058, 0
356, 1295395134, 0.72158086, 0.6470045, 0.14511646, 0.19911698, -0.050594617, -0.031492528, 2.4694462, 0
357, 1295411801, 0.7212107, 0.64639187, 0.13605087, 0.20862196, -0.07730956, -0.048901953, 2.0805416, 0
358, 1295428468, 0.72024477, 0.6460778, 0.12644142, 0.21873222, -0.08618369, -0.15004067, 1.6680365, 0
359, 1295445135, 0.7189506, 0.64573854, 0.11645903, 0.22927974, -0.079749085, -0.19525734, 1.547162, 0
360, 1295461802, 0.71776307, 0.64479196, 0.10595909, 0.24048346, -0.37301195, -0.25193307, 1.4144506, 0
361, 1295478469, 0.7169261, 0.643035, 0.09461878, 0.2521314, -0.36699402, -0.28442648, 1.2442226, 0
362, 1295495136, 0.7160682, 0.6407537, 0.08297204, 0.26419106, -0.43011314, -0.33630252, 1.4052801, 0
363, 1295511803, 0.71549356, 0.63759, 0.07065859, 0.27668682, -0.6428383, -0.42608902, 1.0418463, 0
364, 1295528470, 0.7145199, 0.6343335, 0.05780389, 0.28938073, -0.4347152, -0.3164036, 0.4394064, 0
365, 1295545137, 0.71271074, 0.63141173, 0.045038704, 0.30221578, -0.41536224, -0.029974429, 0.1724968, 0
366, 1295561804, 0.71021736, 0.6286684, 0.032486748, 0.31513855, -0.797623, -0.20400922, 0.3487358, 0
367, 1295578471, 0.7083736, 0.6245805, 0.019103115, 0.3282397, -0.7354213, -0.39391968, 0.16358566, 0
368, 1295595138, 0.70657706, 0.61986625, 0.0053800517, 0.3413001, -0.44534734, -0.26059508, -0.27304173, 0
369, 1295611805, 0.70424736, 0.6152833, -0.008087185, 0.35411403, -0.61465406, -0.25692502, -0.31602764, 0
370, 1295628472, 0.7019879, 0.61003375, -0.021940442, 0.36686558, -0.4773973, -0.23523398, -0.5745125, 0
371, 1295645139, 0.69895095, 0.60517204, -0.035515893, 0.37943795, -0.3583587, -0.057038717, -0.929842, 0
372, 1295661806, 0.69527835, 0.60064477, -0.048745174, 0.3917118, -0.43909597, -0.046959177, -0.8225632, 0
373, 1295678473, 0.69100577, 0.5962069, -0.06139538, 0.40407816, -0.6387359, -0.07580129, -0.7809448, 0
374, 1295695140, 0.6867807, 0.59122646, -0.07430374, 0.41624832, -0.33013725, 0.0020677184, -1.2303543, 0
375, 1295711807, 0.68140113, 0.5871688, -0.08649411, 0.42830387, -0.13038072, -0.23112848, -1.0397482, 0
376, 1295728474, 0.6764439, 0.5823367, -0.09862422, 0.43997842, -0.223358, -0.12628996, -0.8308239, 0
377, 1295745141, 0.6723252, 0.5762982, -0.111273095, 0.45108497, 0.23435333, -0.108014874, -1.2459002, 0
378, 1295761808, 0.6672257, 0.57125485, -0.12280565, 0.4619488, 0.307164, 0.005312456, -1.499568, 0
379, 1295778475, 0.66159266, 0.566735, -0.13367364, 0.47248074, -0.032057624, 0.1968559, -1.3425598, 0
380, 1295795142, 0.6555266, 0.5622884, -0.14410594, 0.48306343, 0.11104246, -0.22877802, -0.9733629, 0
381, 1295811809, 0.65072966, 0.556458, -0.1552805, 0.4927407, 0.9034036, -0.047026232, -1.3183432, 0
382, 1295828476, 0.645306, 0.5517151, -0.16519687, 0.5018972, 0.98067325, -0.21275617, -1.1961823, 0
383, 1295845143, 0.6405058, 0.546702, -0.17473793, 0.5102315, 0.577818, 0.017410764, -1.2130079, 0
384, 1295861810, 0.63579357, 0.54177254, -0.18404041, 0.51805234, 0.6362392, 0.087021194, -1.3592415, 0
385, 1295878477, 0.6294508, 0.5387485, -0.19126305, 0.52627015, -0.122190066, -0.14640859, -0.96545506, 0
386, 1295895144, 0.62459666, 0.5336508, -0.20017189, 0.53387916, 0.36334848, -0.103759184, -0.7014952, 0
387, 1295911811, 0.6190859, 0.5293168, -0.20809636, 0.5415279, 0.56139046, 0.11843326, -0.9064121, 0
388, 1295928478, 0.61341166, 0.52538264, -0.21525186, 0.54896814, -0.11515186, -0.17459625, -0.63840103, 0
389, 1295945145, 0.60894173, 0.5197651, -0.22383827, 0.55581546, 0.34737122, -0.086301036, -0.71672153, 0
390, 1295961812, 0.60295093, 0.5159333, -0.23048039, 0.56315374, 0.14820227, -0.20520166, -0.7920313, 0
391, 1295978479, 0.5973814, 0.511541, -0.23781209, 0.570006, 0.02191768, -0.25469592, -0.45943737, 0
392, 1295995146, 0.5912947, 0.5075347, -0.24446025, 0.5770777, 0.3049853, -0.21868083, -0.41266155, 0
393, 1296011813, 0.5855514, 0.50332963, -0.25103965, 0.5837536, 0.6301379, 0.24301244, -0.7435465, 0
394, 1296028480, 0.57907885, 0.5001063, -0.2565687, 0.5905372, 0.5550601, -0.07376419, -0.46423244, 0
395, 1296045147, 0.5730166, 0.4963958, -0.26211715, 0.59710807, 0.23923798, -0.24811056, -0.31333923, 0
396, 1296061814, 0.5671461, 0.49251246, -0.2674927, 0.60351, -0.06328076, -0.2120673, -0.4293337, 0
397, 1296078481, 0.5619881, 0.4876704, -0.27393413, 0.6093497, 0.4934177, -0.27559727, -0.22900772, 0
398, 1296095148, 0.5562046, 0.48363933, -0.27906513, 0.6155098, 0.5752106, 0.05633845, -0.3930645, 0
399, 1296111815, 0.5499886, 0.48024535, -0.28336465, 0.62175685, 0.01436786, -0.11320395, -0.4423504, 0
400, 1296128482, 0.5433492, 0.476871, -0.28753644, 0.62824243, -0.38170996, -0.35899287, -0.31573868, 0
401, 1296145149, 0.5369882, 0.4728072, -0.29233778, 0.6345359, -0.542851, -0.26380542, -0.24407959, 0
402, 1296161816, 0.53071624, 0.46813056, -0.29767042, 0.6407704, -0.4769058, -0.4978282, -0.2157116, 0
403, 1296178483, 0.52434355, 0.46302843, -0.30339915, 0.64700663, -0.67321956, -0.31915146, -0.36155987, 0
404, 1296195150, 0.518461, 0.45695418, -0.3103249, 0.65275544, -0.36903912, -0.36958292, -0.19244099, 0
405, 1296211817, 0.5125139, 0.45040843, -0.31753737, 0.65850735, 0.054574937, -0.23798653, -0.16798592, 0
406, 1296228484, 0.5076233, 0.44270757, -0.32611623, 0.66330755, 1.3763977, 0.020347279, 0.124931335, 0
407, 1296245151, 0.5022929, 0.43592358, -0.33353832, 0.66815037, 2.6167977, 0.36133853, 0.12364578, 0
408, 1296261818, 0.4964629, 0.430997, -0.33869818, 0.67308986, 2.9180408, 0.09644618, 0.22137737, 0
