DeviceTag: Xsens DOT3,FirmwareVersion: 2.2.1,AppVersion: 2022.2.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Quaternion),StartTime: 2023-06-01 19:39:13.616,Â© Movella Technologies B.V. 2005-2023
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
13046033,0.6991,-0.1662,-0.6736,-0.1728,-0.0319,0.0438,0.1355,0
13046200,0.6993,-0.1661,-0.6734,-0.1729,-0.0290,0.0227,0.1317,0
13046366,0.6995,-0.1659,-0.6733,-0.1729,-0.0193,0.0080,0.1278,0
13046533,0.6996,-0.1657,-0.6732,-0.1726,0.0028,0.0085,0.1274,0
13046700,0.6997,-0.1656,-0.6733,-0.1725,-0.0033,-0.0063,0.1244,0
13046866,0.6996,-0.1656,-0.6733,-0.1723,-0.0127,0.0163,0.1313,0
13047033,0.6996,-0.1655,-0.6735,-0.1720,-0.0108,0.0140,0.1390,0
13047200,0.6996,-0.1653,-0.6736,-0.1717,-0.0013,0.0143,0.1449,0
13047366,0.6996,-0.1653,-0.6737,-0.1715,-0.0092,0.0199,0.1309,0
13047533,0.6996,-0.1651,-0.6738,-0.1712,-0.0062,0.0132,0.1267,0
13047700,0.6995,-0.1650,-0.6739,-0.1709,-0.0212,0.0270,0.1310,0
13047866,0.6995,-0.1648,-0.6741,-0.1706,-0.0234,0.0247,0.1357,0
13048033,0.6995,-0.1647,-0.6742,-0.1703,-0.0259,0.0285,0.1327,0
13048200,0.6995,-0.1646,-0.6743,-0.1700,-0.0080,0.0265,0.1364,0
13048366,0.6995,-0.1644,-0.6745,-0.1697,0.0001,0.0225,0.1117,0
13048533,0.6995,-0.1642,-0.6746,-0.1694,-0.0217,0.0570,0.1232,0
13048700,0.6994,-0.1641,-0.6747,-0.1691,-0.0165,0.0395,0.1333,0
13048866,0.6994,-0.1640,-0.6749,-0.1688,-0.0043,0.0135,0.1325,0
13049033,0.6994,-0.1638,-0.6750,-0.1685,-0.0187,0.0446,0.1364,0
13049200,0.6994,-0.1637,-0.6751,-0.1683,-0.0439,0.0518,0.1286,0
13049366,0.6993,-0.1636,-0.6752,-0.1680,-0.0257,0.0527,0.1279,0
13049533,0.6993,-0.1634,-0.6754,-0.1677,-0.0484,0.0513,0.1309,0
13049700,0.6993,-0.1633,-0.6755,-0.1674,-0.0017,0.0439,0.1280,0
13049866,0.6993,-0.1631,-0.6756,-0.1671,-0.0220,0.0462,0.1296,0
13050033,0.6993,-0.1629,-0.6758,-0.1668,-0.0291,0.0621,0.1386,0
13050200,0.6993,-0.1628,-0.6759,-0.1664,-0.0575,0.0627,0.1347,0
13050366,0.6992,-0.1626,-0.6760,-0.1661,-0.0409,0.0716,0.1411,0
13050533,0.6992,-0.1625,-0.6762,-0.1659,-0.0354,0.0568,0.1159,0
13050700,0.6992,-0.1623,-0.6763,-0.1655,-0.0396,0.0593,0.1401,0
13050866,0.6992,-0.1622,-0.6764,-0.1652,-0.0410,0.0475,0.1544,0
13051033,0.6991,-0.1620,-0.6766,-0.1649,-0.0502,0.0791,0.1298,0
13051200,0.6991,-0.1619,-0.6767,-0.1646,-0.0344,0.0711,0.1381,0
13051366,0.6991,-0.1617,-0.6768,-0.1643,-0.0508,0.0735,0.1250,0
13051533,0.6991,-0.1616,-0.6770,-0.1640,-0.0511,0.0797,0.1302,0
13051700,0.6991,-0.1614,-0.6771,-0.1637,-0.0558,0.0780,0.1287,0
13051867,0.6990,-0.1613,-0.6772,-0.1634,-0.0528,0.0915,0.1383,0
13052033,0.6990,-0.1611,-0.6774,-0.1631,-0.0484,0.0788,0.1378,0
13052200,0.6990,-0.1610,-0.6775,-0.1628,-0.0566,0.0888,0.1356,0
13052367,0.6990,-0.1608,-0.6776,-0.1625,-0.0589,0.0856,0.1337,0
13052533,0.6989,-0.1607,-0.6777,-0.1622,-0.0634,0.0965,0.1435,0
13052700,0.6989,-0.1605,-0.6779,-0.1619,-0.0663,0.0996,0.1352,0
13052867,0.6989,-0.1604,-0.6780,-0.1616,-0.0647,0.0957,0.1341,0
13053033,0.6989,-0.1603,-0.6781,-0.1613,-0.0567,0.0877,0.1363,0
13053200,0.6989,-0.1601,-0.6782,-0.1610,-0.0731,0.0991,0.1261,0
13053367,0.6989,-0.1599,-0.6784,-0.1607,-0.0651,0.0954,0.1344,0
13053533,0.6988,-0.1598,-0.6785,-0.1604,-0.0884,0.1160,0.1389,0
13053700,0.6988,-0.1597,-0.6786,-0.1601,-0.0839,0.1157,0.1342,0
13053867,0.6988,-0.1595,-0.6787,-0.1598,-0.0810,0.1050,0.1316,0
13054033,0.6988,-0.1594,-0.6789,-0.1595,-0.0841,0.1085,0.1273,0
13054200,0.6988,-0.1592,-0.6790,-0.1592,-0.0813,0.1167,0.1460,0
13054367,0.6987,-0.1591,-0.6791,-0.1590,-0.0929,0.1295,0.1292,0
13054533,0.6987,-0.1589,-0.6792,-0.1586,-0.0693,0.1290,0.1303,0
13054700,0.6987,-0.1588,-0.6794,-0.1584,-0.0802,0.1335,0.1315,0
13054867,0.6987,-0.1587,-0.6795,-0.1581,-0.0891,0.1340,0.1283,0
13055033,0.6987,-0.1585,-0.6796,-0.1578,-0.0821,0.1401,0.1318,0
13055200,0.6987,-0.1584,-0.6797,-0.1575,-0.0797,0.1476,0.1278,0
13055367,0.6986,-0.1582,-0.6798,-0.1572,-0.0795,0.1337,0.1362,0
13055533,0.6986,-0.1581,-0.6799,-0.1569,-0.0766,0.1220,0.1387,0
13055700,0.6986,-0.1579,-0.6801,-0.1566,-0.0836,0.1261,0.1433,0
13055867,0.6986,-0.1578,-0.6802,-0.1563,-0.1077,0.1515,0.1385,0
13056033,0.6986,-0.1577,-0.6803,-0.1561,-0.0933,0.1461,0.1205,0
13056200,0.6985,-0.1575,-0.6804,-0.1558,-0.0870,0.1441,0.1251,0
13056367,0.6985,-0.1574,-0.6805,-0.1555,-0.0922,0.1400,0.1285,0
13056533,0.6985,-0.1572,-0.6806,-0.1552,-0.0895,0.1458,0.1084,0
13056700,0.6985,-0.1571,-0.6808,-0.1549,-0.0971,0.1381,0.1440,0
13056867,0.6985,-0.1570,-0.6809,-0.1547,-0.1152,0.1681,0.1248,0
13057033,0.6984,-0.1568,-0.6810,-0.1544,-0.0992,0.1521,0.1340,0
13057200,0.6984,-0.1567,-0.6811,-0.1541,-0.0956,0.1516,0.1306,0
13057367,0.6984,-0.1566,-0.6812,-0.1539,-0.1029,0.1523,0.1271,0
13057533,0.6984,-0.1564,-0.6813,-0.1536,-0.1022,0.1540,0.1404,0
13057700,0.6984,-0.1563,-0.6814,-0.1533,-0.1119,0.1624,0.1341,0
13057867,0.6984,-0.1562,-0.6815,-0.1530,-0.1312,0.1641,0.1258,0
13058033,0.6983,-0.1560,-0.6816,-0.1528,-0.1026,0.1735,0.1311,0
13058200,0.6983,-0.1559,-0.6817,-0.1525,-0.1226,0.1720,0.1347,0
13058367,0.6983,-0.1558,-0.6818,-0.1522,-0.1151,0.1814,0.1262,0
13058533,0.6983,-0.1556,-0.6820,-0.1520,-0.1028,0.1792,0.1186,0
13058700,0.6983,-0.1555,-0.6821,-0.1517,-0.1099,0.1781,0.1302,0
13058867,0.6983,-0.1554,-0.6822,-0.1515,-0.1017,0.1666,0.1244,0
13059033,0.6983,-0.1553,-0.6822,-0.1512,-0.1203,0.1932,0.1137,0
13059200,0.6982,-0.1551,-0.6824,-0.1509,-0.1314,0.1797,0.1383,0
13059367,0.6982,-0.1550,-0.6825,-0.1507,-0.1229,0.1783,0.1186,0
13059533,0.6982,-0.1549,-0.6826,-0.1504,-0.1115,0.1900,0.1321,0
13059700,0.6982,-0.1548,-0.6826,-0.1502,-0.1275,0.1811,0.1272,0
13059867,0.6982,-0.1547,-0.6827,-0.1500,-0.1313,0.1964,0.1291,0
13060033,0.6982,-0.1545,-0.6828,-0.1497,-0.1291,0.1900,0.1464,0
13060200,0.6981,-0.1544,-0.6829,-0.1495,-0.1246,0.1930,0.1280,0
13060367,0.6981,-0.1543,-0.6830,-0.1492,-0.1302,0.1904,0.1149,0
13060533,0.6981,-0.1542,-0.6831,-0.1490,-0.1164,0.1941,0.1241,0
13060700,0.6981,-0.1541,-0.6832,-0.1487,-0.1359,0.2041,0.1167,0
13060867,0.6981,-0.1540,-0.6833,-0.1485,-0.1507,0.2157,0.1371,0
13061033,0.6981,-0.1538,-0.6834,-0.1483,-0.1416,0.2045,0.1295,0
13061200,0.6980,-0.1537,-0.6835,-0.1480,-0.1469,0.2151,0.1267,0
13061367,0.6980,-0.1536,-0.6836,-0.1478,-0.1362,0.2098,0.1269,0
13061533,0.6980,-0.1535,-0.6837,-0.1476,-0.1255,0.2049,0.1374,0
13061700,0.6980,-0.1534,-0.6838,-0.1473,-0.1440,0.2044,0.1306,0
13061867,0.6980,-0.1533,-0.6838,-0.1471,-0.1317,0.2113,0.1247,0
13062033,0.6980,-0.1532,-0.6839,-0.1469,-0.1316,0.2088,0.1287,0
13062200,0.6980,-0.1531,-0.6840,-0.1467,-0.1336,0.2103,0.1268,0
13062367,0.6980,-0.1530,-0.6841,-0.1465,-0.1437,0.2183,0.1256,0
13062533,0.6980,-0.1529,-0.6842,-0.1463,-0.1360,0.2188,0.1278,0
13062700,0.6980,-0.1527,-0.6842,-0.1461,-0.1426,0.2287,0.1205,0
13062867,0.6980,-0.1526,-0.6843,-0.1459,-0.1348,0.2168,0.1372,0
13063033,0.6979,-0.1525,-0.6844,-0.1456,-0.1522,0.2371,0.1217,0
13063200,0.6979,-0.1524,-0.6845,-0.1454,-0.1508,0.2205,0.1219,0
13063367,0.6979,-0.1523,-0.6845,-0.1452,-0.1310,0.2319,0.1243,0
13063533,0.6979,-0.1522,-0.6846,-0.1450,-0.1445,0.2313,0.1207,0
13063700,0.6979,-0.1521,-0.6847,-0.1449,-0.1557,0.2229,0.1341,0
13063867,0.6979,-0.1520,-0.6848,-0.1447,-0.1817,0.2392,0.1314,0
13064033,0.6979,-0.1519,-0.6848,-0.1445,-0.1783,0.2410,0.1373,0
13064200,0.6979,-0.1518,-0.6849,-0.1443,-0.1676,0.2456,0.1194,0
13064367,0.6979,-0.1517,-0.6850,-0.1441,-0.1501,0.2335,0.1237,0
13064533,0.6979,-0.1516,-0.6850,-0.1439,-0.1580,0.2209,0.1317,0
13064700,0.6979,-0.1515,-0.6851,-0.1438,-0.1431,0.2249,0.1207,0
13064867,0.6979,-0.1514,-0.6852,-0.1436,-0.1481,0.2440,0.1277,0
13065033,0.6979,-0.1513,-0.6852,-0.1434,-0.1625,0.2511,0.1371,0
13065200,0.6979,-0.1512,-0.6853,-0.1432,-0.1553,0.2450,0.1256,0
13065367,0.6978,-0.1511,-0.6853,-0.1431,-0.1579,0.2468,0.1294,0
13065533,0.6978,-0.1511,-0.6854,-0.1429,-0.1702,0.2464,0.1271,0
13065700,0.6978,-0.1510,-0.6854,-0.1428,-0.1902,0.2400,0.1232,0
13065867,0.6978,-0.1509,-0.6855,-0.1426,-0.1562,0.2549,0.1309,0
13066033,0.6978,-0.1508,-0.6855,-0.1425,-0.1554,0.2460,0.1446,0
13066200,0.6979,-0.1507,-0.6856,-0.1423,-0.1817,0.2475,0.1293,0
13066367,0.6979,-0.1506,-0.6856,-0.1421,-0.1540,0.2517,0.1288,0
13066533,0.6979,-0.1505,-0.6857,-0.1420,-0.1624,0.2446,0.1338,0
13066700,0.6979,-0.1505,-0.6857,-0.1419,-0.1773,0.2531,0.1257,0
13066867,0.6979,-0.1504,-0.6858,-0.1417,-0.1789,0.2526,0.1474,0
13067033,0.6979,-0.1503,-0.6858,-0.1416,-0.1738,0.2484,0.1228,0
13067200,0.6979,-0.1502,-0.6859,-0.1414,-0.1458,0.2366,0.1313,0
13067367,0.6979,-0.1501,-0.6859,-0.1413,-0.1787,0.2405,0.1212,0
13067533,0.6979,-0.1501,-0.6860,-0.1412,-0.1604,0.2510,0.1283,0
13067700,0.6979,-0.1500,-0.6860,-0.1411,-0.1548,0.2561,0.1231,0
13067867,0.6979,-0.1499,-0.6860,-0.1409,-0.1654,0.2543,0.1294,0
13068033,0.6979,-0.1498,-0.6861,-0.1408,-0.1633,0.2526,0.1270,0
13068200,0.6979,-0.1498,-0.6861,-0.1407,-0.1551,0.2416,0.1195,0
13068367,0.6979,-0.1497,-0.6861,-0.1406,-0.1713,0.2571,0.1363,0
13068534,0.6979,-0.1496,-0.6862,-0.1404,-0.1637,0.2628,0.1319,0
13068700,0.6979,-0.1496,-0.6862,-0.1403,-0.1674,0.2566,0.1297,0
13068867,0.6979,-0.1495,-0.6862,-0.1402,-0.1626,0.2591,0.1211,0
13069034,0.6979,-0.1494,-0.6863,-0.1401,-0.1703,0.2645,0.1255,0
13069200,0.6979,-0.1494,-0.6863,-0.1400,-0.1794,0.2593,0.1388,0
13069367,0.6979,-0.1493,-0.6863,-0.1399,-0.1650,0.2711,0.1241,0
13069534,0.6979,-0.1493,-0.6863,-0.1398,-0.1703,0.2694,0.1244,0
13069700,0.6979,-0.1492,-0.6864,-0.1397,-0.1722,0.2637,0.1271,0
13069867,0.6979,-0.1492,-0.6864,-0.1397,-0.1751,0.2581,0.1287,0
13070034,0.6980,-0.1491,-0.6864,-0.1396,-0.1766,0.2643,0.1152,0
13070200,0.6980,-0.1490,-0.6864,-0.1395,-0.1456,0.2579,0.1178,0
13070367,0.6980,-0.1490,-0.6864,-0.1394,-0.1813,0.2548,0.1244,0
13070534,0.6980,-0.1489,-0.6865,-0.1393,-0.1824,0.2721,0.1301,0
13070700,0.6980,-0.1489,-0.6865,-0.1392,-0.1946,0.2762,0.1326,0
13070867,0.6980,-0.1488,-0.6865,-0.1392,-0.1743,0.2760,0.1199,0
13071034,0.6980,-0.1487,-0.6865,-0.1391,-0.1763,0.2635,0.1143,0
13071200,0.6980,-0.1487,-0.6865,-0.1390,-0.1780,0.2670,0.1417,0
13071367,0.6981,-0.1486,-0.6865,-0.1390,-0.1832,0.2683,0.1242,0
13071534,0.6981,-0.1486,-0.6865,-0.1389,-0.1884,0.2810,0.1392,0
13071700,0.6981,-0.1485,-0.6865,-0.1388,-0.1749,0.2748,0.1417,0
13071867,0.6981,-0.1485,-0.6865,-0.1388,-0.1677,0.2630,0.1312,0
13072034,0.6981,-0.1484,-0.6865,-0.1387,-0.2000,0.2814,0.1138,0
13072200,0.6982,-0.1484,-0.6865,-0.1386,-0.1798,0.2694,0.1220,0
13072367,0.6982,-0.1483,-0.6865,-0.1386,-0.1774,0.2699,0.1230,0
13072534,0.6982,-0.1483,-0.6865,-0.1386,-0.1553,0.2608,0.1259,0
13072700,0.6982,-0.1483,-0.6866,-0.1385,-0.1610,0.2575,0.1309,0
13072867,0.6982,-0.1482,-0.6865,-0.1385,-0.1710,0.2650,0.1407,0
13073034,0.6982,-0.1482,-0.6865,-0.1385,-0.1728,0.2723,0.1335,0
13073200,0.6982,-0.1482,-0.6865,-0.1384,-0.1789,0.2720,0.1372,0
13073367,0.6983,-0.1481,-0.6865,-0.1384,-0.1533,0.2601,0.1155,0
13073534,0.6983,-0.1481,-0.6865,-0.1384,-0.1658,0.2680,0.1253,0
13073700,0.6983,-0.1481,-0.6865,-0.1384,-0.1704,0.2608,0.1292,0
13073867,0.6983,-0.1481,-0.6865,-0.1384,-0.1816,0.2828,0.1280,0
13074034,0.6983,-0.1480,-0.6865,-0.1383,-0.1792,0.2538,0.1307,0
13074200,0.6983,-0.1480,-0.6865,-0.1383,-0.1667,0.2706,0.1330,0
13074367,0.6984,-0.1480,-0.6865,-0.1383,-0.1730,0.2654,0.1212,0
13074534,0.6984,-0.1479,-0.6865,-0.1383,-0.1814,0.2608,0.1401,0
13074700,0.6984,-0.1479,-0.6865,-0.1383,-0.1704,0.2701,0.1281,0
13074867,0.6984,-0.1479,-0.6865,-0.1383,-0.1523,0.2528,0.1271,0
13075034,0.6984,-0.1479,-0.6865,-0.1383,-0.1610,0.2489,0.1203,0
13075200,0.6984,-0.1479,-0.6864,-0.1383,-0.1884,0.2646,0.1319,0
13075367,0.6984,-0.1478,-0.6864,-0.1383,-0.1722,0.2660,0.1385,0
13075534,0.6985,-0.1478,-0.6864,-0.1383,-0.1588,0.2566,0.1332,0
13075700,0.6985,-0.1478,-0.6864,-0.1383,-0.1609,0.2601,0.1280,0
13075867,0.6985,-0.1478,-0.6864,-0.1383,-0.1593,0.2536,0.1267,0
13076034,0.6985,-0.1478,-0.6864,-0.1383,-0.1770,0.2639,0.1479,0
13076200,0.6985,-0.1477,-0.6864,-0.1383,-0.1626,0.2511,0.1253,0
13076367,0.6985,-0.1477,-0.6863,-0.1384,-0.1725,0.2459,0.1235,0
13076534,0.6986,-0.1477,-0.6863,-0.1384,-0.1562,0.2588,0.1278,0
13076700,0.6986,-0.1477,-0.6863,-0.1384,-0.1572,0.2618,0.1276,0
13076867,0.6986,-0.1477,-0.6863,-0.1384,-0.1750,0.2652,0.1231,0
13077034,0.6986,-0.1477,-0.6862,-0.1384,-0.1684,0.2482,0.1249,0
13077200,0.6987,-0.1477,-0.6862,-0.1385,-0.1767,0.2647,0.1308,0
13077367,0.6987,-0.1477,-0.6862,-0.1385,-0.1552,0.2460,0.1296,0
13077534,0.6987,-0.1477,-0.6862,-0.1385,-0.1628,0.2538,0.1281,0
13077700,0.6987,-0.1477,-0.6862,-0.1385,-0.1851,0.2503,0.1351,0
13077867,0.6987,-0.1477,-0.6861,-0.1386,-0.1613,0.2453,0.1301,0
13078034,0.6987,-0.1477,-0.6861,-0.1386,-0.1814,0.2592,0.1295,0
13078200,0.6988,-0.1477,-0.6861,-0.1386,-0.1442,0.2641,0.1251,0
13078367,0.6988,-0.1477,-0.6860,-0.1387,-0.1816,0.2913,0.1381,0
13078534,0.6988,-0.1477,-0.6860,-0.1387,-0.1470,0.2628,0.1318,0
13078700,0.6988,-0.1477,-0.6860,-0.1388,-0.1430,0.2363,0.1441,0
13078867,0.6988,-0.1477,-0.6860,-0.1388,-0.1474,0.2253,0.1220,0
13079034,0.6988,-0.1477,-0.6859,-0.1389,-0.1526,0.2429,0.1360,0
13079200,0.6989,-0.1477,-0.6859,-0.1389,-0.1485,0.2450,0.1241,0
13079367,0.6989,-0.1477,-0.6859,-0.1390,-0.1690,0.2521,0.1312,0
13079534,0.6989,-0.1478,-0.6858,-0.1390,-0.1425,0.2425,0.1265,0
